Level,Teritorija,Starost,Spol,Ukupno,Ne školuje se ,Predškolsko obrazovanje  ,Osnovna škola  ,Srednja škola  ,Specijalizacija poslije srednje škole  ,Viša škola ,Stari program - Osnovne akademske studije,Stari program - Specijalističke studije,Stari program - Magistarske studije,Stari program - Doktorske studije,Program po Bolonji - Studij I ciklusa,Program po Bolonji - Studij II ciklusa,Program po Bolonji - Studij integrisanog I i II ciklusa,Program po Bolonji - Studij III ciklusa,,,
3,ZENICA,0 - 2,"Muški/ 
Male",1823,1823,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,0 - 2,"Ženski/ 
Female",1713,1713,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,3,"Ukupno/ 
Total",1281,1153,128,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,3,"Muški/ 
Male",637,580,57,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,3,"Ženski/ 
Female",644,573,71,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,4,"Ukupno/ 
Total",1255,1110,145,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,4,"Muški/ 
Male",644,570,74,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,4,"Ženski/ 
Female",611,540,71,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,5,"Ukupno/ 
Total",1222,1006,160,56,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,5,"Muški/ 
Male",622,512,86,24,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,5,"Ženski/ 
Female",600,494,74,32,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,6,"Ukupno/ 
Total",1079,96,19,964,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,6,"Muški/ 
Male",565,44,9,512,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,6,"Ženski/ 
Female",514,52,10,452,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,7,"Ukupno/ 
Total",1145,28,-,1117,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,7,"Muški/ 
Male",571,11,-,560,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,7,"Ženski/ 
Female",574,17,-,557,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,8,"Ukupno/ 
Total",1054,17,-,1037,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,8,"Muški/ 
Male",516,6,-,510,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,8,"Ženski/ 
Female",538,11,-,527,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,9,"Ukupno/ 
Total",1141,17,-,1124,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,9,"Muški/ 
Male",570,12,-,558,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,9,"Ženski/ 
Female",571,5,-,566,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,10,"Ukupno/ 
Total",1156,11,-,1145,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,10,"Muški/ 
Male",575,8,-,567,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,10,"Ženski/ 
Female",581,3,-,578,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,11,"Ukupno/ 
Total",1132,14,-,1118,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,11,"Muški/ 
Male",568,9,-,559,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,11,"Ženski/ 
Female",564,5,-,559,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,12,"Ukupno/ 
Total",1204,15,-,1189,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,12,"Muški/ 
Male",610,6,-,604,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,12,"Ženski/ 
Female",594,9,-,585,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,13,"Ukupno/ 
Total",1231,15,-,1216,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,13,"Muški/ 
Male",617,6,-,611,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,13,"Ženski/ 
Female",614,9,-,605,-,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,14,"Ukupno/ 
Total",1321,20,-,1188,113,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,14,"Muški/ 
Male",678,8,-,615,55,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,14,"Ženski/ 
Female",643,12,-,573,58,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,15,"Ukupno/ 
Total",1466,50,-,163,1253,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,15,"Muški/ 
Male",771,20,-,105,646,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,15,"Ženski/ 
Female",695,30,-,58,607,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,16,"Ukupno/ 
Total",1768,94,-,23,1651,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,16,"Muški/ 
Male",876,29,-,11,836,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,16,"Ženski/ 
Female",892,65,-,12,815,-,-,-,-,-,-,-,-,-,-,,,
3,ZENICA,17,"Ukupno/ 
Total",1919,241,-,12,1651,7,4,1,-,-,-,3,-,-,-,,,
3,ZENICA,17,"Muški/ 
Male",1010,121,-,9,872,4,1,-,-,-,-,3,-,-,-,,,
3,ZENICA,17,"Ženski/ 
Female",909,120,-,3,779,3,3,1,-,-,-,-,-,-,-,,,
3,ZENICA,18,"Ukupno/ 
Total",1699,600,-,2,864,16,16,28,-,-,-,171,-,2,-,,,
3,ZENICA,18,"Muški/ 
Male",880,353,-,1,419,11,9,11,-,-,-,76,-,-,-,,,
3,ZENICA,18,"Ženski/ 
Female",819,247,-,1,445,5,7,17,-,-,-,95,-,2,-,,,
3,ZENICA,19,"Ukupno/ 
Total",1133,582,-,2,64,11,28,60,-,-,-,377,-,9,-,,,
3,ZENICA,19,"Muški/ 
Male",596,326,-,2,37,7,15,23,-,-,-,181,-,5,-,,,
3,ZENICA,19,"Ženski/ 
Female",537,256,-,-,27,4,13,37,-,-,-,196,-,4,-,,,
3,ZENICA,20,"Ukupno/ 
Total",1135,612,-,-,20,7,32,42,1,4,-,399,10,8,-,,,
3,ZENICA,20,"Muški/ 
Male",573,349,-,-,15,4,15,19,1,-,-,162,5,3,-,,,
3,ZENICA,20,"Ženski/ 
Female",562,263,-,-,5,3,17,23,-,4,-,237,5,5,-,,,
3,ZENICA,21,"Ukupno/ 
Total",1484,862,-,-,9,11,27,82,-,4,-,455,25,9,-,,,
3,ZENICA,21,"Muški/ 
Male",725,466,-,-,5,5,9,36,-,2,-,186,11,5,-,,,
3,ZENICA,21,"Ženski/ 
Female",759,396,-,-,4,6,18,46,-,2,-,269,14,4,-,,,
3,ZENICA,22,"Ukupno/ 
Total",1611,1068,-,-,11,8,33,66,1,8,1,363,35,12,5,,,
3,ZENICA,22,"Muški/ 
Male",824,596,-,-,5,5,15,24,-,3,1,156,13,5,1,,,
3,ZENICA,22,"Ženski/ 
Female",787,472,-,-,6,3,18,42,1,5,-,207,22,7,4,,,
3,ZENICA,23,"Ukupno/ 
Total",1637,1123,-,3,12,7,20,60,4,24,-,298,69,9,8,,,
3,ZENICA,23,"Muški/ 
Male",879,635,-,2,9,4,9,29,3,6,-,148,28,3,3,,,
3,ZENICA,23,"Ženski/ 
Female",758,488,-,1,3,3,11,31,1,18,-,150,41,6,5,,,
3,ZENICA,24,"Ukupno/ 
Total",1596,1161,-,2,18,7,17,51,2,33,2,235,55,9,4,,,
3,ZENICA,24,"Muški/ 
Male",819,620,-,2,11,5,10,23,-,8,-,118,17,4,1,,,
3,ZENICA,24,"Ženski/ 
Female",777,541,-,-,7,2,7,28,2,25,2,117,38,5,3,,,
3,ZENICA,25-29,"Ukupno/ 
Total",8475,7222,-,4,37,26,45,183,13,150,10,518,226,13,28,,,
3,ZENICA,25-29,"Muški/ 
Male",4354,3746,-,4,29,18,26,85,4,57,2,264,100,3,16,,,
3,ZENICA,25-29,"Ženski/ 
Female",4121,3476,-,-,8,8,19,98,9,93,8,254,126,10,12,,,
3,ZENICA,30-34,"Ukupno/ 
Total",8084,7464,-,4,39,24,26,112,26,101,23,174,68,8,15,,,
3,ZENICA,30-34,"Muški/ 
Male",4289,3958,-,-,24,20,12,66,8,50,11,91,35,3,11,,,
3,ZENICA,30-34,"Ženski/ 
Female",3795,3506,-,4,15,4,14,46,18,51,12,83,33,5,4,,,
3,ZENICA,35-39,"Ukupno/ 
Total",7722,7348,-,7,23,5,18,58,19,69,19,86,55,1,14,,,
3,ZENICA,35-39,"Muški/ 
Male",3963,3767,-,2,12,3,11,29,9,40,11,42,30,-,7,,,
3,ZENICA,35-39,"Ženski/ 
Female",3759,3581,-,5,11,2,7,29,10,29,8,44,25,1,7,,,
3,ZENICA,40-44,"Ukupno/ 
Total",7266,7085,-,1,8,5,11,27,2,42,17,37,26,1,4,,,
3,ZENICA,40-44,"Muški/ 
Male",3672,3563,-,-,5,4,8,19,-,26,8,22,13,1,3,,,
3,ZENICA,40-44,"Ženski/ 
Female",3594,3522,-,1,3,1,3,8,2,16,9,15,13,-,1,,,
3,ZENICA,45-49,"Ukupno/ 
Total",8325,8197,-,4,8,7,6,8,3,34,14,20,19,2,3,,,
3,ZENICA,45-49,"Muški/ 
Male",4040,3964,-,2,4,4,2,5,2,20,10,13,12,2,-,,,
3,ZENICA,45-49,"Ženski/ 
Female",4285,4233,-,2,4,3,4,3,1,14,4,7,7,-,3,,,
3,ZENICA,"50 i više/ 
50 and over","Ukupno/ 
Total",37586,37419,-,7,11,17,7,24,2,37,29,17,10,1,5,,,
3,ZENICA,"50 i više/ 
50 and over","Muški/ 
Male",17393,17278,-,3,5,14,7,15,1,27,23,9,7,-,4,,,
3,ZENICA,"50 i više/ 
50 and over","Ženski/ 
Female",20193,20141,-,4,6,3,-,9,1,10,6,8,3,1,1,,,
3,ŽEPČE,"Ukupno/ 
Total","Ukupno/ 
Total",30219,23933,93,3145,1869,44,66,65,24,52,17,680,171,32,28,,,
3,ŽEPČE,"Ukupno/ 
Total","Muški/ 
Male",15335,12237,53,1599,919,28,22,30,11,29,10,296,75,11,15,,,
3,ŽEPČE,"Ukupno/ 
Total","Ženski/ 
Female",14884,11696,40,1546,950,16,44,35,13,23,7,384,96,21,13,,,
3,ŽEPČE,0 - 2,"Ukupno/ 
Total",960,960,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,0 - 2,"Muški/ 
Male",508,508,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,0 - 2,"Ženski/ 
Female",452,452,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,3,"Ukupno/ 
Total",335,317,18,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,3,"Muški/ 
Male",194,182,12,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,3,"Ženski/ 
Female",141,135,6,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,4,"Ukupno/ 
Total",362,334,28,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,4,"Muški/ 
Male",176,160,16,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,4,"Ženski/ 
Female",186,174,12,-,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,5,"Ukupno/ 
Total",388,328,39,21,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,5,"Muški/ 
Male",209,176,22,11,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,5,"Ženski/ 
Female",179,152,17,10,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,6,"Ukupno/ 
Total",330,42,8,280,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,6,"Muški/ 
Male",172,24,3,145,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,6,"Ženski/ 
Female",158,18,5,135,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,7,"Ukupno/ 
Total",338,6,-,332,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,7,"Muški/ 
Male",186,6,-,180,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,7,"Ženski/ 
Female",152,-,-,152,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,8,"Ukupno/ 
Total",350,2,-,348,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,8,"Muški/ 
Male",168,2,-,166,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,8,"Ženski/ 
Female",182,-,-,182,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,9,"Ukupno/ 
Total",337,3,-,334,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,9,"Muški/ 
Male",169,1,-,168,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,9,"Ženski/ 
Female",168,2,-,166,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,10,"Ukupno/ 
Total",363,2,-,361,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,10,"Muški/ 
Male",188,1,-,187,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,10,"Ženski/ 
Female",175,1,-,174,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,11,"Ukupno/ 
Total",350,3,-,347,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,11,"Muški/ 
Male",185,2,-,183,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,11,"Ženski/ 
Female",165,1,-,164,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,12,"Ukupno/ 
Total",386,4,-,382,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,12,"Muški/ 
Male",201,1,-,200,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,12,"Ženski/ 
Female",185,3,-,182,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,13,"Ukupno/ 
Total",419,4,-,415,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,13,"Muški/ 
Male",197,-,-,197,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,13,"Ženski/ 
Female",222,4,-,218,-,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,14,"Ukupno/ 
Total",446,3,-,284,159,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,14,"Muški/ 
Male",206,2,-,140,64,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,14,"Ženski/ 
Female",240,1,-,144,95,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,15,"Ukupno/ 
Total",502,18,-,33,451,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,15,"Muški/ 
Male",241,11,-,19,211,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,15,"Ženski/ 
Female",261,7,-,14,240,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,16,"Ukupno/ 
Total",541,23,-,1,517,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,16,"Muški/ 
Male",300,8,-,-,292,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,16,"Ženski/ 
Female",241,15,-,1,225,-,-,-,-,-,-,-,-,-,-,,,
3,ŽEPČE,17,"Ukupno/ 
Total",574,103,-,2,464,-,-,-,-,-,-,5,-,-,-,,,
3,ŽEPČE,17,"Muški/ 
Male",286,56,-,-,227,-,-,-,-,-,-,3,-,-,-,,,
3,ŽEPČE,17,"Ženski/ 
Female",288,47,-,2,237,-,-,-,-,-,-,2,-,-,-,,,
3,ŽEPČE,18,"Ukupno/ 
Total",580,243,-,-,249,1,6,5,-,-,-,76,-,-,-,,,
3,ŽEPČE,18,"Muški/ 
Male",284,143,-,-,112,1,1,3,-,-,-,24,-,-,-,,,
3,ŽEPČE,18,"Ženski/ 
Female",296,100,-,-,137,-,5,2,-,-,-,52,-,-,-,,,
3,ŽEPČE,19,"Ukupno/ 
Total",389,236,-,-,9,2,11,3,-,-,-,127,-,1,-,,,
3,ŽEPČE,19,"Muški/ 
Male",221,155,-,-,5,1,2,1,-,-,-,57,-,-,-,,,
3,ŽEPČE,19,"Ženski/ 
Female",168,81,-,-,4,1,9,2,-,-,-,70,-,1,-,,,
3,ŽEPČE,20,"Ukupno/ 
Total",361,214,-,-,6,2,6,6,-,-,-,114,11,2,-,,,
3,ŽEPČE,20,"Muški/ 
Male",175,114,-,-,4,2,2,2,-,-,-,44,5,2,-,,,
3,ŽEPČE,20,"Ženski/ 
Female",186,100,-,-,2,-,4,4,-,-,-,70,6,-,-,,,
3,ŽEPČE,21,"Ukupno/ 
Total",407,262,-,-,2,6,7,10,1,5,-,97,14,3,-,,,
3,ŽEPČE,21,"Muški/ 
Male",199,137,-,-,-,2,1,2,-,4,-,48,3,2,-,,,
3,ŽEPČE,21,"Ženski/ 
Female",208,125,-,-,2,4,6,8,1,1,-,49,11,1,-,,,
3,ŽEPČE,22,"Ukupno/ 
Total",450,328,-,1,-,4,4,6,3,5,1,64,21,8,5,,,
3,ŽEPČE,22,"Muški/ 
Male",225,174,-,1,-,2,2,2,2,1,1,24,7,5,4,,,
3,ŽEPČE,22,"Ženski/ 
Female",225,154,-,-,-,2,2,4,1,4,-,40,14,3,1,,,
3,ŽEPČE,23,"Ukupno/ 
Total",445,323,-,-,-,4,5,3,3,6,-,50,39,9,3,,,
3,ŽEPČE,23,"Muški/ 
Male",224,178,-,-,-,3,3,2,1,3,-,22,10,-,2,,,
3,ŽEPČE,23,"Ženski/ 
Female",221,145,-,-,-,1,2,1,2,3,-,28,29,9,1,,,
3,ŽEPČE,24,"Ukupno/ 
Total",471,372,-,1,2,2,3,2,1,4,2,46,28,4,4,,,
3,ŽEPČE,24,"Muški/ 
Male",243,197,-,-,-,2,-,2,-,4,1,20,15,1,1,,,
3,ŽEPČE,24,"Ženski/ 
Female",228,175,-,1,2,-,3,-,1,-,1,26,13,3,3,,,
3,ŽEPČE,25-29,"Ukupno/ 
Total",2303,2109,-,-,1,7,10,18,7,19,7,71,43,3,8,,,
3,ŽEPČE,25-29,"Muški/ 
Male",1230,1132,-,-,-,3,2,12,4,9,3,39,22,-,4,,,
3,ŽEPČE,25-29,"Ženski/ 
Female",1073,977,-,-,1,4,8,6,3,10,4,32,21,3,4,,,
3,ŽEPČE,30-34,"Ukupno/ 
Total",2183,2126,-,-,3,5,4,7,2,4,3,17,7,1,4,,,
3,ŽEPČE,30-34,"Muški/ 
Male",1167,1137,-,-,1,4,2,3,-,3,2,9,5,-,1,,,
3,ŽEPČE,30-34,"Ženski/ 
Female",1016,989,-,-,2,1,2,4,2,1,1,8,2,1,3,,,
3,ŽEPČE,35-39,"Ukupno/ 
Total",2179,2142,-,-,3,7,4,3,3,4,2,7,2,-,2,,,
3,ŽEPČE,35-39,"Muški/ 
Male",1111,1084,-,-,3,5,4,1,2,2,1,5,2,-,2,,,
3,ŽEPČE,35-39,"Ženski/ 
Female",1068,1058,-,-,-,2,-,2,1,2,1,2,-,-,-,,,
3,ŽEPČE,40-44,"Ukupno/ 
Total",2224,2196,-,1,2,3,3,1,3,3,1,5,4,1,1,,,
3,ŽEPČE,40-44,"Muški/ 
Male",1178,1162,-,1,-,2,2,-,2,2,1,1,4,1,-,,,
3,ŽEPČE,40-44,"Ženski/ 
Female",1046,1034,-,-,2,1,1,1,1,1,-,4,-,-,1,,,
3,ŽEPČE,45-49,"Ukupno/ 
Total",2462,2452,-,1,1,1,2,1,-,-,1,1,1,-,1,,,
3,ŽEPČE,45-49,"Muški/ 
Male",1307,1303,-,-,-,1,-,-,-,-,1,-,1,-,1,,,
3,ŽEPČE,45-49,"Ženski/ 
Female",1155,1149,-,1,1,-,2,1,-,-,-,1,-,-,-,,,
3,ŽEPČE,"50 i više/ 
50 and over","Ukupno/ 
Total",8784,8778,-,1,-,-,1,-,1,2,-,-,1,-,-,,,
3,ŽEPČE,"50 i više/ 
50 and over","Muški/ 
Male",4185,4181,-,1,-,-,1,-,-,1,-,-,1,-,-,,,
3,ŽEPČE,"50 i više/ 
50 and over","Ženski/ 
Female",4599,4597,-,-,-,-,-,-,1,1,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON","Ukupno/ 
Total","Ukupno/ 
Total",23734,19183,118,1962,1269,28,59,124,18,80,9,707,144,25,8,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON","Ukupno/ 
Total","Muški/ 
Male",11617,9329,57,1023,652,23,31,56,8,42,3,328,51,10,4,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON","Ukupno/ 
Total","Ženski/ 
Female",12117,9854,61,939,617,5,28,68,10,38,6,379,93,15,4,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",0 - 2,"Ukupno/ 
Total",630,630,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",0 - 2,"Muški/ 
Male",333,333,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",0 - 2,"Ženski/ 
Female",297,297,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",3,"Ukupno/ 
Total",230,197,33,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",3,"Muški/ 
Male",114,100,14,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",3,"Ženski/ 
Female",116,97,19,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",4,"Ukupno/ 
Total",238,205,33,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",4,"Muški/ 
Male",134,119,15,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",4,"Ženski/ 
Female",104,86,18,-,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",5,"Ukupno/ 
Total",206,146,49,11,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",5,"Muški/ 
Male",122,88,27,7,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",5,"Ženski/ 
Female",84,58,22,4,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",6,"Ukupno/ 
Total",165,7,3,155,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",6,"Muški/ 
Male",79,5,1,73,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",6,"Ženski/ 
Female",86,2,2,82,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",7,"Ukupno/ 
Total",164,3,-,161,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",7,"Muški/ 
Male",88,2,-,86,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",7,"Ženski/ 
Female",76,1,-,75,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",8,"Ukupno/ 
Total",210,1,-,209,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",8,"Muški/ 
Male",111,1,-,110,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",8,"Ženski/ 
Female",99,-,-,99,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",9,"Ukupno/ 
Total",213,1,-,212,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",9,"Muški/ 
Male",120,-,-,120,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",9,"Ženski/ 
Female",93,1,-,92,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",10,"Ukupno/ 
Total",201,3,-,198,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",10,"Muški/ 
Male",100,2,-,98,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",10,"Ženski/ 
Female",101,1,-,100,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",11,"Ukupno/ 
Total",225,2,-,223,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",11,"Muški/ 
Male",116,1,-,115,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",11,"Ženski/ 
Female",109,1,-,108,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",12,"Ukupno/ 
Total",244,3,-,241,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",12,"Muški/ 
Male",134,3,-,131,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",12,"Ženski/ 
Female",110,-,-,110,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",13,"Ukupno/ 
Total",267,3,-,264,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",13,"Muški/ 
Male",127,3,-,124,-,-,-,-,-,-,-,-,-,-,-,,,
2,"BOSANSKO-PODRINJSKI KANTON             
BOSNIAN-PODRINJE CANTON",13,"Ženski/ 
Female",140,-,-,140,-,-,-,-,-,-,-,-,-,-,-,,,
